datetime,total_kw
2024-08-08 01:45:00,148.744
2024-08-08 02:00:00,135.452
2024-08-08 02:15:00,139.204
2024-08-08 02:30:00,136.648
2024-08-08 02:45:00,129.884
2024-08-08 03:00:00,119.584
2024-08-08 03:15:00,118.908
2024-08-08 03:30:00,114.152
2024-08-08 03:45:00,117.468
2024-08-08 04:00:00,118.408
2024-08-08 04:15:00,108.304
2024-08-08 04:30:00,111.776
2024-08-08 04:45:00,105.94
2024-08-08 05:00:00,107.464
2024-08-08 05:15:00,112.964
2024-08-08 05:30:00,111.6
2024-08-08 05:45:00,107.58
2024-08-08 06:00:00,105.82000000000001
2024-08-08 06:15:00,105.91199999999999
2024-08-08 06:30:00,101.572
2024-08-08 06:45:00,100.56
2024-08-08 07:00:00,104.136
2024-08-08 07:15:00,104.88
2024-08-08 07:30:00,110.18
2024-08-08 07:45:00,115.24
2024-08-08 08:00:00,126.6
2024-08-08 08:15:00,112.492
2024-08-08 08:30:00,106.352
2024-08-08 08:45:00,104.576
2024-08-08 09:00:00,118.8
2024-08-08 09:15:00,125.048
2024-08-08 09:30:00,118.376
2024-08-08 09:45:00,127.224
2024-08-08 10:00:00,130.988
2024-08-08 10:15:00,135.72
2024-08-08 10:30:00,130.788
2024-08-08 10:45:00,138.676
2024-08-08 11:00:00,138.288
2024-08-08 11:15:00,136.968
2024-08-08 11:30:00,145.22
2024-08-08 11:45:00,161.024
2024-08-08 12:00:00,175.292
2024-08-08 12:15:00,181.784
2024-08-08 12:30:00,182.588
2024-08-08 12:45:00,193.184
2024-08-08 13:00:00,213.572
2024-08-08 13:15:00,219.264
2024-08-08 13:30:00,224.476
2024-08-08 13:45:00,211.54
2024-08-08 14:00:00,207.336
2024-08-08 14:15:00,226.496
2024-08-08 14:30:00,233.072
2024-08-08 14:45:00,239.128
2024-08-08 15:00:00,249.016
2024-08-08 15:15:00,252.82
2024-08-08 15:30:00,251.496
2024-08-08 15:45:00,271.312
2024-08-08 16:00:00,289.2
2024-08-08 16:15:00,289.628
2024-08-08 16:30:00,287.464
2024-08-08 16:45:00,287.652
2024-08-08 17:00:00,301.844
2024-08-08 17:15:00,301.948
2024-08-08 17:30:00,313.904
2024-08-08 17:45:00,320.912
2024-08-08 18:00:00,327.548
2024-08-08 18:15:00,316.74
2024-08-08 18:30:00,303.272
2024-08-08 18:45:00,305.708
2024-08-08 19:00:00,292.272
2024-08-08 19:15:00,299.896
2024-08-08 19:30:00,293.412
2024-08-08 19:45:00,284.75600000000003
2024-08-08 20:00:00,269.992
2024-08-08 20:15:00,277.904
2024-08-08 20:30:00,262.036
2024-08-08 20:45:00,244.964
2024-08-08 21:00:00,250.168
2024-08-08 21:15:00,259.82
2024-08-08 21:30:00,245.492
2024-08-08 21:45:00,239.252
2024-08-08 22:00:00,233.076
2024-08-08 22:15:00,213.768
2024-08-08 22:30:00,206.32
2024-08-08 22:45:00,197.888
2024-08-08 23:00:00,212.336
2024-08-08 23:15:00,196.712
2024-08-08 23:30:00,199.38
2024-08-08 23:45:00,189.252
2024-08-09 00:00:00,181.108
2024-08-09 00:15:00,179.308
2024-08-09 00:30:00,165.26
2024-08-09 00:45:00,162.784
2024-08-09 01:00:00,152.724
2024-08-09 01:15:00,146.204
2024-08-09 01:30:00,149.972
2024-08-09 01:45:00,142.552
2024-08-09 02:00:00,136.228
2024-08-09 02:15:00,130.952
2024-08-09 02:30:00,138.864
2024-08-09 02:45:00,126.828
2024-08-09 03:00:00,121.7
2024-08-09 03:15:00,112.344
2024-08-09 03:30:00,102.636
2024-08-09 03:45:00,117.388
2024-08-09 04:00:00,108.368
2024-08-09 04:15:00,120.384
2024-08-09 04:30:00,107.972
2024-08-09 04:45:00,97.744
2024-08-09 05:00:00,105.504
2024-08-09 05:15:00,104.192
2024-08-09 05:30:00,114.94
2024-08-09 05:45:00,117.336
2024-08-09 06:00:00,118.732
2024-08-09 06:15:00,103.212
2024-08-09 06:30:00,97.364
2024-08-09 06:45:00,96.224
2024-08-09 07:00:00,88.32000000000001
2024-08-09 07:15:00,98.468
2024-08-09 07:30:00,106.224
2024-08-09 07:45:00,99.336
2024-08-09 08:00:00,109.02
2024-08-09 08:15:00,117.232
2024-08-09 08:30:00,121.584
2024-08-09 08:45:00,125.792
2024-08-09 09:00:00,141.728
2024-08-09 09:15:00,125.78
2024-08-09 09:30:00,133.66
2024-08-09 09:45:00,141.532
2024-08-09 10:00:00,151.428
2024-08-09 10:15:00,145.208
2024-08-09 10:30:00,160.708
2024-08-09 10:45:00,173.072
