datetime,total_kw
2024-08-07 04:30:00,4.9879999999999995
2024-08-07 04:45:00,6.248
2024-08-07 05:00:00,4.18
2024-08-07 05:15:00,5.332000000000001
2024-08-07 05:30:00,4.576
2024-08-07 05:45:00,4.916
2024-08-07 06:00:00,5.904
2024-08-07 06:15:00,4.0
2024-08-07 06:30:00,6.256
2024-08-07 06:45:00,4.14
2024-08-07 07:00:00,6.04
2024-08-07 07:15:00,4.076
2024-08-07 07:30:00,5.784
2024-08-07 07:45:00,5.0920000000000005
2024-08-07 08:00:00,4.776
2024-08-07 08:15:00,6.272
2024-08-07 08:30:00,8.452
2024-08-07 08:45:00,7.376
2024-08-07 09:00:00,7.8999999999999995
2024-08-07 09:15:00,7.0520000000000005
2024-08-07 09:30:00,8.772
2024-08-07 09:45:00,12.868
2024-08-07 10:00:00,6.696
2024-08-07 10:15:00,9.995999999999999
2024-08-07 10:30:00,7.944
2024-08-07 10:45:00,10.847999999999999
2024-08-07 11:00:00,9.056000000000001
2024-08-07 11:15:00,8.608
2024-08-07 11:30:00,15.5
2024-08-07 11:45:00,10.972
2024-08-07 12:00:00,12.876000000000001
2024-08-07 12:15:00,15.132
2024-08-07 12:30:00,10.836
2024-08-07 12:45:00,16.632
2024-08-07 13:00:00,11.752
2024-08-07 13:15:00,17.012
2024-08-07 13:30:00,15.808
2024-08-07 13:45:00,13.46
2024-08-07 14:00:00,17.908
2024-08-07 14:15:00,15.316
2024-08-07 14:30:00,16.728
2024-08-07 14:45:00,16.588
2024-08-07 15:00:00,13.996
2024-08-07 15:15:00,20.544
2024-08-07 15:30:00,21.592
2024-08-07 15:45:00,22.556
2024-08-07 16:00:00,22.016
2024-08-07 16:15:00,19.1
2024-08-07 16:30:00,18.724
2024-08-07 16:45:00,19.156
2024-08-07 17:00:00,18.875999999999998
2024-08-07 17:15:00,20.644
2024-08-07 17:30:00,19.14
2024-08-07 17:45:00,21.76
2024-08-07 18:00:00,19.56
2024-08-07 18:15:00,18.472
2024-08-07 18:30:00,18.592
2024-08-07 18:45:00,14.452
2024-08-07 19:00:00,15.620000000000001
2024-08-07 19:15:00,11.768
2024-08-07 19:30:00,14.24
2024-08-07 19:45:00,13.76
2024-08-07 20:00:00,18.252
2024-08-07 20:15:00,15.52
2024-08-07 20:30:00,13.428
2024-08-07 20:45:00,14.347999999999999
2024-08-07 21:00:00,13.164
2024-08-07 21:15:00,14.736
2024-08-07 21:30:00,15.996
2024-08-07 21:45:00,14.52
2024-08-07 22:00:00,12.208
2024-08-07 22:15:00,12.128
2024-08-07 22:30:00,11.192
2024-08-07 22:45:00,11.544
2024-08-07 23:00:00,13.928
2024-08-07 23:15:00,14.148
2024-08-07 23:30:00,13.120000000000001
2024-08-07 23:45:00,9.324
2024-08-08 00:00:00,7.532
2024-08-08 00:15:00,7.388
2024-08-08 00:30:00,7.8
2024-08-08 00:45:00,5.764
2024-08-08 01:00:00,7.232
2024-08-08 01:15:00,6.788
2024-08-08 01:30:00,6.716
2024-08-08 01:45:00,4.796
